route_id,direction_id,time_slot,sched_headway_min,sd_headway_min,n_departures,route_short_name,transport_type,n_vehicles,total_capacity,n_ctrl_points,peak
3_127,0,ранковий пік,22.22222222222222,6.666666666666668,9,69,автобус,28,3381,5,TRUE
3_127,1,вечір/ніч,27.142857142857142,4.879500364742666,7,69,автобус,28,3381,5,FALSE
3_127,1,вечірній пік,24.285714285714285,4.4986770542121866,7,69,автобус,28,3381,5,TRUE
3_127,1,день,29.285714285714285,7.809546144880059,14,69,автобус,28,3381,5,FALSE
3_127,1,ранковий пік,21.666666666666668,3.5355339059327378,9,69,автобус,28,3381,5,TRUE
3_129,0,вечірній пік,33,6.708203932499369,5,7,автобус,5,510,3,TRUE
3_129,0,день,40.90909090909091,10.444659357341871,11,7,автобус,5,510,3,FALSE
3_129,0,ранковий пік,32,2.7386127875258306,5,7,автобус,5,510,3,TRUE
3_129,1,вечір/ніч,35,NA,1,7,автобус,5,510,3,FALSE
3_129,1,вечірній пік,34,6.519202405202649,5,7,автобус,5,510,3,TRUE
3_129,1,день,41.5,10.814085465005556,10,7,автобус,5,510,3,FALSE
3_129,1,ранковий пік,31.666666666666668,2.581988897471611,6,7,автобус,5,510,3,TRUE
3_13,0,вечір/ніч,20,1.8973665961010275,11,11,автобус,17,1912,3,FALSE
3_13,0,вечірній пік,20.444444444444443,5.725188012439223,9,11,автобус,17,1912,3,TRUE
3_13,0,день,21.842105263157894,4.6816801102778,19,11,автобус,17,1912,3,FALSE
3_13,0,ранковий пік,21.375,6.345695954176906,8,11,автобус,17,1912,3,TRUE
3_13,1,вечір/ніч,20.416666666666668,2.02072594216369,12,11,автобус,17,1912,3,FALSE
3_13,1,вечірній пік,22,8.093207028119323,9,11,автобус,17,1912,3,TRUE
3_13,1,день,21.57894736842105,4.100349435972015,19,11,автобус,17,1912,3,FALSE
3_13,1,ранковий пік,19.625,4.983902658989812,8,11,автобус,17,1912,3,TRUE
3_133,0,вечір/ніч,40,9.354143466934854,5,72,автобус,16,1884,4,FALSE
3_133,0,вечірній пік,33,7.582875444051551,5,72,автобус,16,1884,4,TRUE
3_133,0,день,45.55555555555556,5.270462766947298,9,72,автобус,16,1884,4,FALSE
3_133,0,ранковий пік,32.5,2.7386127875258306,6,72,автобус,16,1884,4,TRUE
3_133,1,вечір/ніч,38,8.366600265340756,5,72,автобус,16,1884,4,FALSE
3_133,1,вечірній пік,36,8.94427190999916,5,72,автобус,16,1884,4,TRUE
3_133,1,день,43,8.881941729649485,10,72,автобус,16,1884,4,FALSE
3_133,1,ранковий пік,34,2.23606797749979,5,72,автобус,16,1884,4,TRUE
3_135,0,вечір/ніч,26.428571428571427,4.7559486560567095,7,73,автобус,20,2709,7,FALSE
3_135,0,вечірній пік,27.142857142857142,6.362090102803518,7,73,автобус,20,2709,7,TRUE
3_135,0,день,24.41176470588235,3.501050262589281,17,73,автобус,20,2709,7,FALSE
3_135,0,ранковий пік,24.285714285714285,4.535573676110727,7,73,автобус,20,2709,7,TRUE
3_135,1,вечір/ніч,30.333333333333332,4.546060565661952,6,73,автобус,20,2709,7,FALSE
3_135,1,вечірній пік,22.857142857142858,3.484660262185848,7,73,автобус,20,2709,7,TRUE
3_135,1,день,25.470588235294116,3.429971702850177,17,73,автобус,20,2709,7,FALSE
3_135,1,ранковий пік,23.125,3.8706773124535787,8,73,автобус,20,2709,7,TRUE
3_14,0,вечір/ніч,39,2.23606797749979,5,111,автобус,24,2474,4,FALSE
3_14,0,вечірній пік,35.8,5.449770637375485,5,111,автобус,24,2474,4,TRUE
3_14,0,день,39.6,2.756809750418044,10,111,автобус,24,2474,4,FALSE
3_14,0,ранковий пік,30,5.176871642217914,6,111,автобус,24,2474,4,TRUE
3_14,1,вечір/ніч,35.6,6.06630035524124,5,111,автобус,24,2474,4,FALSE
3_14,1,вечірній пік,37.6,3.714835124201342,5,111,автобус,24,2474,4,TRUE
3_14,1,день,38.36363636363637,4.342182107482993,11,111,автобус,24,2474,4,FALSE
3_14,1,ранковий пік,32.4,6.9498201415576215,5,111,автобус,24,2474,4,TRUE
3_140,0,вечір/ніч,58,NA,1,75,автобус,5,510,3,FALSE
3_140,0,вечірній пік,68.33333333333333,14.433756729740644,3,75,автобус,5,510,3,TRUE
3_140,0,день,74.16666666666667,16.714265364252977,6,75,автобус,5,510,3,FALSE
3_140,0,ранковий пік,60.666666666666664,1.1547005383792515,3,75,автобус,5,510,3,TRUE
3_140,1,вечір/ніч,60,NA,1,75,автобус,5,510,3,FALSE
3_140,1,вечірній пік,68.33333333333333,14.433756729740644,3,75,автобус,5,510,3,TRUE
3_140,1,день,74.16666666666667,16.714265364252977,6,75,автобус,5,510,3,FALSE
3_140,1,ранковий пік,60,0,2,75,автобус,5,510,3,TRUE
3_142,0,день,33.72727272727273,8.050973967054036,11,77,автобус,11,1154,4,FALSE
3_142,0,ранковий пік,29.75,0.5,4,77,автобус,11,1154,4,TRUE
3_142,1,день,33.63636363636363,8.090398349558905,11,77,автобус,11,1154,4,FALSE
3_142,1,ранковий пік,30,0,4,77,автобус,11,1154,4,TRUE
3_15,0,вечір/ніч,28.75,9.602826964716469,8,17,автобус,9,1179,3,FALSE
3_15,0,вечірній пік,15,0,10,17,автобус,9,1179,3,TRUE
3_15,0,день,29.333333333333332,9.107819769427861,15,17,автобус,9,1179,3,FALSE
3_15,0,ранковий пік,15,0,11,17,автобус,9,1179,3,TRUE
3_15,1,вечір/ніч,24.5,7.153087911291645,10,17,автобус,9,1179,3,FALSE
3_15,1,вечірній пік,16.5,4.743416490252569,10,17,автобус,9,1179,3,TRUE
3_15,1,день,28.333333333333336,9.824653150305588,15,17,автобус,9,1179,3,FALSE
3_15,1,ранковий пік,16.363636363636363,4.522670168666455,11,17,автобус,9,1179,3,TRUE
3_150,0,вечір/ніч,40,NA,1,78,автобус,8,818,6,FALSE
3_150,0,вечірній пік,46.25,7.5,4,78,автобус,8,818,6,TRUE
3_150,0,день,77.5,16.583123951777,4,78,автобус,8,818,6,FALSE
3_150,0,ранковий пік,41,2.70801280154532,4,78,автобус,8,818,6,TRUE
3_150,1,вечір/ніч,40,NA,1,78,автобус,8,818,6,FALSE
3_150,1,вечірній пік,46.25,7.5,4,78,автобус,8,818,6,TRUE
3_150,1,день,86,8.215838362577491,5,78,автобус,8,818,6,FALSE
3_150,1,ранковий пік,41.25,4.7871355387816905,4,78,автобус,8,818,6,TRUE
3_151,0,вечір/ніч,46.666666666666664,11.547005383792516,3,79,автобус,15,1743,3,FALSE
3_151,0,вечірній пік,44,8.94427190999916,5,79,автобус,15,1743,3,TRUE
3_151,0,день,44.44444444444444,8.81917103688197,9,79,автобус,15,1743,3,FALSE
3_151,0,ранковий пік,40,0,4,79,автобус,15,1743,3,TRUE
3_151,1,вечір/ніч,45,10,4,79,автобус,15,1743,3,FALSE
3_151,1,вечірній пік,40,0,4,79,автобус,15,1743,3,TRUE
3_151,1,день,44.44444444444444,8.819171036881968,9,79,автобус,15,1743,3,FALSE
3_151,1,ранковий пік,45,10,4,79,автобус,15,1743,3,TRUE
3_161,0,вечір/ніч,30.142857142857142,6.440201120787338,7,81,автобус,5,741,3,FALSE
3_161,0,вечірній пік,17.454545454545453,4.824181513244218,11,81,автобус,5,741,3,TRUE
3_161,0,день,30.76923076923077,4.437601569801833,13,81,автобус,5,741,3,FALSE
3_161,0,ранковий пік,17.454545454545453,4.824181513244218,11,81,автобус,5,741,3,TRUE
3_161,1,вечір/ніч,32,0,6,81,автобус,5,741,3,FALSE
3_161,1,вечірній пік,17.454545454545453,4.824181513244218,11,81,автобус,5,741,3,TRUE
3_161,1,день,30.76923076923077,4.437601569801833,13,81,автобус,5,741,3,FALSE
3_161,1,ранковий пік,17.6,5.059644256269407,10,81,автобус,5,741,3,TRUE
3_166,0,вечір/ніч,41.6,12.541929676090518,5,87,автобус,9,1121,6,FALSE
3_166,0,вечірній пік,43.75,8.539125638299666,4,87,автобус,9,1121,6,TRUE
3_166,0,день,41.5,7.720823214600313,10,87,автобус,9,1121,6,FALSE
3_166,0,ранковий пік,41.25,9.5,4,87,автобус,9,1121,6,TRUE
3_166,1,вечір/ніч,37,21.38924963620744,5,87,автобус,9,1121,6,FALSE
3_166,1,вечірній пік,47,5.715476066494082,4,87,автобус,9,1121,6,TRUE
3_166,1,день,42.2,8.403702887550358,10,87,автобус,9,1121,6,FALSE
3_166,1,ранковий пік,35,4.08248290463863,4,87,автобус,9,1121,6,TRUE
3_170,0,вечір/ніч,58,1.7320508075688772,3,9,автобус,19,2398,4,FALSE
3_170,0,вечірній пік,36.25,0.5,4,9,автобус,19,2398,4,TRUE
3_170,0,день,56.875,2.6423744732991303,8,9,автобус,19,2398,4,FALSE
3_170,0,ранковий пік,36,1.4142135623730951,4,9,автобус,19,2398,4,TRUE
3_170,1,вечір/ніч,48,9.899494936611665,4,9,автобус,19,2398,4,FALSE
3_170,1,вечірній пік,41.5,10.344080432788601,4,9,автобус,19,2398,4,TRUE
3_170,1,день,53.875,7.567552916422662,8,9,автобус,19,2398,4,FALSE
3_170,1,ранковий пік,41.5,12.36931687685298,4,9,автобус,19,2398,4,TRUE
3_171,0,вечір/ніч,47.5,2.886751345948129,4,90,автобус,26,3025,5,FALSE
3_171,0,вечірній пік,41.25,7.5,4,90,автобус,26,3025,5,TRUE
3_171,0,день,44,8.096638534327413,10,90,автобус,26,3025,5,FALSE
3_171,0,ранковий пік,32,2.7386127875258306,5,90,автобус,26,3025,5,TRUE
3_171,1,вечір/ніч,42.5,8.660254037844387,4,90,автобус,26,3025,5,FALSE
3_171,1,вечірній пік,45,7.0710678118654755,4,90,автобус,26,3025,5,TRUE
3_171,1,день,43,8.563488385776752,10,90,автобус,26,3025,5,FALSE
3_171,1,ранковий пік,35,6.123724356957945,5,90,автобус,26,3025,5,TRUE
3_172,0,вечір/ніч,32,6.870225614927067,6,91,автобус,7,1055,4,FALSE
3_172,0,вечірній пік,30.833333333333332,5.84522597225006,6,91,автобус,7,1055,4,TRUE
3_172,0,день,34.61538461538461,9.403354556916215,13,91,автобус,7,1055,4,FALSE
3_172,0,ранковий пік,25.5,3.5071355833500366,6,91,автобус,7,1055,4,TRUE
3_172,1,вечір/ніч,29.857142857142858,9.668308563352252,7,91,автобус,7,1055,4,FALSE
3_172,1,вечірній пік,30,5.477225575051661,6,91,автобус,7,1055,4,TRUE
3_172,1,день,36.25,4.330127018922194,12,91,автобус,7,1055,4,FALSE
3_172,1,ранковий пік,26,10.019980039900279,6,91,автобус,7,1055,4,TRUE
3_177,0,вечір/ніч,31.875,5.566160513059505,8,95,автобус,24,2624,5,FALSE
3_177,0,вечірній пік,29.166666666666668,5.382068994974579,6,95,автобус,24,2624,5,TRUE
3_177,0,день,33.5,8.959504856448667,12,95,автобус,24,2624,5,FALSE
3_177,0,ранковий пік,26.142857142857142,7.625146368618581,7,95,автобус,24,2624,5,TRUE
3_177,1,вечір/ніч,31.666666666666668,5.391351098441527,6,95,автобус,24,2624,5,FALSE
3_177,1,вечірній пік,26.428571428571427,8.753230696094306,7,95,автобус,24,2624,5,TRUE
3_177,1,день,33.75,4.956630086881794,12,95,автобус,24,2624,5,FALSE
3_177,1,ранковий пік,27.142857142857142,7.603257447273755,7,95,автобус,24,2624,5,TRUE
3_178,0,вечір/ніч,39,6.519202405202649,5,97,автобус,17,1752,4,FALSE
3_178,0,вечірній пік,41.25,2.5,4,97,автобус,17,1752,4,TRUE
3_178,0,день,37.916666666666664,6.200562046860729,12,97,автобус,17,1752,4,FALSE
3_178,0,ранковий пік,36.25,2.5,4,97,автобус,17,1752,4,TRUE
3_178,1,вечір/ніч,40,6.123724356957945,5,97,автобус,17,1752,4,FALSE
3_178,1,вечірній пік,41.25,2.5,4,97,автобус,17,1752,4,TRUE
3_178,1,день,36.36363636363637,2.975658826973525,11,97,автобус,17,1752,4,FALSE
3_178,1,ранковий пік,41.25,9.464847243000456,4,97,автобус,17,1752,4,TRUE
3_179,0,вечір/ніч,27.8,3.03315017762062,5,97к,автобус,19,1977,3,FALSE
3_179,0,вечірній пік,35.2,5.019960159204453,5,97к,автобус,19,1977,3,TRUE
3_179,0,день,29.642857142857142,4.986244815754374,14,97к,автобус,19,1977,3,FALSE
3_179,0,ранковий пік,29.285714285714285,5.822779568622009,7,97к,автобус,19,1977,3,TRUE
3_179,1,вечір/ніч,28.25,3.5,4,97к,автобус,19,1977,3,FALSE
3_179,1,вечірній пік,34,7.106335201775948,5,97к,автобус,19,1977,3,TRUE
3_179,1,день,29.666666666666668,5.037951208671276,15,97к,автобус,19,1977,3,FALSE
3_179,1,ранковий пік,30.4,7.162401831787993,5,97к,автобус,19,1977,3,TRUE
3_18,0,вечір/ніч,40.5,19.82422760159901,4,119,автобус,28,2903,5,FALSE
3_18,0,вечірній пік,31.833333333333332,9.108603991099113,6,119,автобус,28,2903,5,TRUE
3_18,0,день,39.45454545454545,9.913260173763586,11,119,автобус,28,2903,5,FALSE
3_18,0,ранковий пік,30.6,10.406728592598157,5,119,автобус,28,2903,5,TRUE
3_18,1,вечір/ніч,35,0,5,119,автобус,28,2903,5,FALSE
3_18,1,вечірній пік,30,8.648699324175862,6,119,автобус,28,2903,5,TRUE
3_18,1,день,35,3.692744729379982,12,119,автобус,28,2903,5,FALSE
3_18,1,ранковий пік,33,15.346009253222807,5,119,автобус,28,2903,5,TRUE
3_180,0,вечір/ніч,60,0,2,98,автобус,9,924,6,FALSE
3_180,0,вечірній пік,68.33333333333333,14.433756729740644,3,98,автобус,9,924,6,TRUE
3_180,0,день,64.16666666666667,6.645800679125628,6,98,автобус,9,924,6,FALSE
3_180,0,ранковий пік,66.66666666666667,11.547005383792516,3,98,автобус,9,924,6,TRUE
3_180,1,вечір/ніч,72.5,17.67766952966369,2,98,автобус,9,924,6,FALSE
3_180,1,вечірній пік,60,0,2,98,автобус,9,924,6,TRUE
3_180,1,день,66.42857142857143,8.521681032463468,7,98,автобус,9,924,6,FALSE
3_180,1,ранковий пік,60,0,3,98,автобус,9,924,6,TRUE
3_189,0,вечір/ніч,10.478260869565217,2.409631530062623,23,99,автобус,22,3222,5,FALSE
3_189,0,вечірній пік,6.666666666666667,0.8770580193070292,27,99,автобус,22,3222,5,TRUE
3_189,0,день,11.675675675675674,2.5717920044424494,37,99,автобус,22,3222,5,FALSE
3_189,0,ранковий пік,6.615384615384615,1.6751578570850705,26,99,автобус,22,3222,5,TRUE
3_189,1,вечір/ніч,10,3.1874754901018454,26,99,автобус,22,3222,5,FALSE
3_189,1,вечірній пік,6.703703703703703,0.8688991627258914,27,99,автобус,22,3222,5,TRUE
3_189,1,день,11.157894736842106,2.3194397714717803,38,99,автобус,22,3222,5,FALSE
3_189,1,ранковий пік,6.666666666666666,1.3301243435223524,27,99,автобус,22,3222,5,TRUE
3_20,0,вечір/ніч,33,1,3,12,автобус,14,1414,4,FALSE
3_20,0,вечірній пік,42.5,5,4,12,автобус,14,1414,4,TRUE
3_20,0,день,35.833333333333336,5.589492306321231,12,12,автобус,14,1414,4,FALSE
3_20,0,ранковий пік,32.666666666666664,0.8164965809277259,6,12,автобус,14,1414,4,TRUE
3_20,1,вечір/ніч,33.333333333333336,1.5275252316519468,3,12,автобус,14,1414,4,FALSE
3_20,1,вечірній пік,40.6,6.066300355241241,5,12,автобус,14,1414,4,TRUE
3_20,1,день,35.833333333333336,5.589492306321231,12,12,автобус,14,1414,4,FALSE
3_20,1,ранковий пік,32.4,0.5477225575051661,5,12,автобус,14,1414,4,TRUE
3_21,0,вечір/ніч,71.5,4.949747468305833,2,24,автобус,9,919,5,FALSE
3_21,0,вечірній пік,37.5,0.5773502691896257,4,24,автобус,9,919,5,TRUE
3_21,0,день,59.714285714285715,13.756383799461807,7,24,автобус,9,919,5,FALSE
3_21,0,ранковий пік,37.333333333333336,0.5773502691896258,3,24,автобус,9,919,5,TRUE
3_21,1,вечір/ніч,77,NA,1,24,автобус,9,919,5,FALSE
3_21,1,вечірній пік,45.25,15.173990905493518,4,24,автобус,9,919,5,TRUE
3_21,1,день,58.142857142857146,16.24221425205085,7,24,автобус,9,919,5,FALSE
3_21,1,ранковий пік,40,4.08248290463863,4,24,автобус,9,919,5,TRUE
3_25,0,вечір/ніч,43.333333333333336,12.583057392117915,3,14,автобус,22,2328,4,FALSE
3_25,0,вечірній пік,26.666666666666668,3.1411250638372654,6,14,автобус,22,2328,4,TRUE
3_25,0,день,58.57142857142857,9.44911182523068,7,14,автобус,22,2328,4,FALSE
3_25,0,ранковий пік,27.857142857142858,4.634241089562614,7,14,автобус,22,2328,4,TRUE
3_25,1,вечір/ніч,50,7.0710678118654755,2,14,автобус,22,2328,4,FALSE
3_25,1,вечірній пік,30.714285714285715,10.965313275875669,7,14,автобус,22,2328,4,TRUE
3_25,1,день,55.714285714285715,13.047532151257387,7,14,автобус,22,2328,4,FALSE
3_25,1,ранковий пік,27.142857142857142,2.6726124191242437,7,14,автобус,22,2328,4,TRUE
3_281,0,вечір/ніч,32.857142857142854,9.957050624700928,7,25,автобус,28,2847,5,FALSE
3_281,0,вечірній пік,32.2,9.418067742376884,5,25,автобус,28,2847,5,TRUE
3_281,0,день,38.63636363636363,5.277740563398835,11,25,автобус,28,2847,5,FALSE
3_281,0,ранковий пік,29,8.414273587185052,6,25,автобус,28,2847,5,TRUE
3_281,1,вечір/ніч,34.2,11.64903429473877,5,25,автобус,28,2847,5,FALSE
3_281,1,вечірній пік,30.166666666666668,7.413950813612582,6,25,автобус,28,2847,5,TRUE
3_281,1,день,33.61538461538461,11.67289211191512,13,25,автобус,28,2847,5,FALSE
3_281,1,ранковий пік,24.428571428571427,2.439750182371333,7,25,автобус,28,2847,5,TRUE
3_3,0,вечір/ніч,70,14.142135623730951,2,10,автобус,3,303,2,FALSE
3_3,0,вечірній пік,66.66666666666667,11.547005383792516,3,10,автобус,3,303,2,TRUE
3_3,0,день,66.66666666666667,10.327955589886445,6,10,автобус,3,303,2,FALSE
3_3,0,ранковий пік,60,0,3,10,автобус,3,303,2,TRUE
3_3,1,вечір/ніч,70,14.142135623730951,2,10,автобус,3,303,2,FALSE
3_3,1,вечірній пік,60,0,2,10,автобус,3,303,2,TRUE
3_3,1,день,68.57142857142857,10.690449676496975,7,10,автобус,3,303,2,FALSE
3_3,1,ранковий пік,60,0,2,10,автобус,3,303,2,TRUE
3_304,0,вечір/ніч,33,4,5,62,автобус,15,1550,7,FALSE
3_304,0,вечірній пік,43.75,2.5,4,62,автобус,15,1550,7,TRUE
3_304,0,день,39.09090909090909,4.989078982227991,11,62,автобус,15,1550,7,FALSE
3_304,0,ранковий пік,33,3.3166247903554,5,62,автобус,15,1550,7,TRUE
3_304,1,вечір/ніч,30.833333333333332,2.041241452319315,6,62,автобус,15,1550,7,FALSE
3_304,1,вечірній пік,41,4.183300132670378,5,62,автобус,15,1550,7,TRUE
3_304,1,день,39.09090909090909,4.928580839441419,11,62,автобус,15,1550,7,FALSE
3_304,1,ранковий пік,34,6.519202405202649,5,62,автобус,15,1550,7,TRUE
3_309,0,вечір/ніч,33.125,13.757465505784745,8,115,автобус,18,2165,7,FALSE
3_309,0,вечірній пік,39,7.788880963698615,4,115,автобус,18,2165,7,TRUE
3_309,0,день,29.066666666666666,8.721620644505624,15,115,автобус,18,2165,7,FALSE
3_309,0,ранковий пік,28,9.486832980505138,6,115,автобус,18,2165,7,TRUE
3_309,1,вечір/ніч,35.625,6.2091522310675735,8,115,автобус,18,2165,7,FALSE
3_309,1,вечірній пік,41.5,6.757711644237764,4,115,автобус,18,2165,7,TRUE
3_309,1,день,26.5,9.179687721631202,16,115,автобус,18,2165,7,FALSE
3_309,1,ранковий пік,35.6,5.683308895353129,5,115,автобус,18,2165,7,TRUE
3_310,0,вечір/ніч,26.285714285714285,7.4097747539828704,7,110,автобус,23,2398,5,FALSE
3_310,0,вечірній пік,23.25,1.9820624179302297,8,110,автобус,23,2398,5,TRUE
3_310,0,день,30.071428571428573,5.85023715119949,14,110,автобус,23,2398,5,FALSE
3_310,0,ранковий пік,22.375,4.470139019889969,8,110,автобус,23,2398,5,TRUE
3_310,1,вечір/ніч,24.857142857142858,7.733661733585444,7,110,автобус,23,2398,5,FALSE
3_310,1,вечірній пік,25.285714285714285,3.728908942943218,7,110,автобус,23,2398,5,TRUE
3_310,1,день,30.357142857142858,6.946024240330058,14,110,автобус,23,2398,5,FALSE
3_310,1,ранковий пік,21.75,4.432026302139591,8,110,автобус,23,2398,5,TRUE
3_34,0,вечір/ніч,26.5,8.514693182963201,10,18,автобус,15,1861,3,FALSE
3_34,0,вечірній пік,15,0,10,18,автобус,15,1861,3,TRUE
3_34,0,день,30.357142857142858,9.29521914217728,14,18,автобус,15,1861,3,FALSE
3_34,0,ранковий пік,15,0,12,18,автобус,15,1861,3,TRUE
3_34,1,вечір/ніч,27.5,8.451542547285166,8,18,автобус,15,1861,3,FALSE
3_34,1,вечірній пік,15,0,11,18,автобус,15,1861,3,TRUE
3_34,1,день,30.357142857142858,9.29521914217728,14,18,автобус,15,1861,3,FALSE
3_34,1,ранковий пік,15,0,12,18,автобус,15,1861,3,TRUE
3_36,0,вечір/ніч,48.25,5.9651767227244274,4,19,автобус,9,909,3,FALSE
3_36,0,вечірній пік,54.666666666666664,18.475208614068023,3,19,автобус,9,909,3,TRUE
3_36,0,день,49.44444444444444,8.81917103688197,9,19,автобус,9,909,3,FALSE
3_36,0,ранковий пік,45,0,4,19,автобус,9,909,3,TRUE
3_36,1,вечір/ніч,48,6,4,19,автобус,9,909,3,FALSE
3_36,1,вечірній пік,52,16.020819787597222,4,19,автобус,9,909,3,TRUE
3_36,1,день,49.44444444444444,8.81917103688197,9,19,автобус,9,909,3,FALSE
3_36,1,ранковий пік,45,0,3,19,автобус,9,909,3,TRUE
3_377,0,вечірній пік,118,NA,1,105,автобус,5,505,3,TRUE
3_385,0,вечір/ніч,17.615384615384617,2.3992520201950973,13,114,автобус,34,4165,6,FALSE
3_385,0,вечірній пік,12.428571428571429,3.4354326950469867,14,114,автобус,34,4165,6,TRUE
3_385,0,день,16.03846153846154,3.934267598735696,26,114,автобус,34,4165,6,FALSE
3_385,0,ранковий пік,12,2.2038926600773587,15,114,автобус,34,4165,6,TRUE
3_385,1,вечір/ніч,14.571428571428571,2.7932414507517604,14,114,автобус,34,4165,6,FALSE
3_385,1,вечірній пік,15.25,2.490892501603683,12,114,автобус,34,4165,6,TRUE
3_385,1,день,16.68,2.478574859336174,25,114,автобус,34,4165,6,FALSE
3_385,1,ранковий пік,12.066666666666666,4.026105290417006,15,114,автобус,34,4165,6,TRUE
3_39,0,вечір/ніч,46,1.4142135623730951,2,2,автобус,11,1159,5,FALSE
3_39,0,вечірній пік,38.2,11.670475568716126,5,2,автобус,11,1159,5,TRUE
3_39,0,день,44.44444444444444,5.833333333333333,9,2,автобус,11,1159,5,FALSE
3_39,0,ранковий пік,35.4,7.469939758793239,5,2,автобус,11,1159,5,TRUE
3_39,1,вечір/ніч,41,5.656854249492381,2,2,автобус,11,1159,5,FALSE
3_39,1,вечірній пік,43.75,10.436314802968846,4,2,автобус,11,1159,5,TRUE
3_39,1,день,41.81818181818182,7.833494518006402,11,2,автобус,11,1159,5,FALSE
3_39,1,ранковий пік,35.75,7.22841614740048,4,2,автобус,11,1159,5,TRUE
3_40,0,вечір/ніч,26.714285714285715,6.550172662209898,7,20,автобус,23,2373,5,FALSE
3_40,0,вечірній пік,21.22222222222222,5.3567195599960655,9,20,автобус,23,2373,5,TRUE
3_40,0,день,30.285714285714285,3.729891139441996,14,20,автобус,23,2373,5,FALSE
3_40,0,ранковий пік,17.3,6.717307661721489,10,20,автобус,23,2373,5,TRUE
3_40,1,вечір/ніч,26.375,5.50162313711664,8,20,автобус,23,2373,5,FALSE
3_40,1,вечірній пік,19.444444444444443,2.9202359113225387,9,20,автобус,23,2373,5,TRUE
3_40,1,день,27.866666666666667,8.087615458806372,15,20,автобус,23,2373,5,FALSE
3_40,1,ранковий пік,17.1,3.7549966711037177,10,20,автобус,23,2373,5,TRUE
3_408,0,вечір/ніч,41.75,2.362907813126304,4,90к,автобус,8,846,3,FALSE
3_408,0,вечірній пік,44,9.38083151964686,4,90к,автобус,8,846,3,TRUE
3_408,0,день,51.75,15.021413287133043,8,90к,автобус,8,846,3,FALSE
3_408,0,ранковий пік,44.5,10.214368964029708,4,90к,автобус,8,846,3,TRUE
3_408,1,вечір/ніч,40,0,4,90к,автобус,8,846,3,FALSE
3_408,1,вечірній пік,45.5,8.736894948054104,4,90к,автобус,8,846,3,TRUE
3_408,1,день,51.625,15.472902581148576,8,90к,автобус,8,846,3,FALSE
3_408,1,ранковий пік,44.5,9.03696114115064,4,90к,автобус,8,846,3,TRUE
3_420,0,вечірній пік,7.5,1.744556751977294,24,1т,автобус,NA,NA,2,TRUE
3_420,0,день,9.166666666666666,2.1369760566432814,6,1т,автобус,NA,NA,2,FALSE
3_420,0,ранковий пік,9.363636363636365,8.588727133064234,22,1т,автобус,NA,NA,2,TRUE
3_420,1,вечір/ніч,22,21.702534414210707,3,1т,автобус,NA,NA,2,FALSE
3_420,1,вечірній пік,7.2272727272727275,2.0454785953372094,22,1т,автобус,NA,NA,2,TRUE
3_420,1,день,4,NA,1,1т,автобус,NA,NA,2,FALSE
3_420,1,ранковий пік,6.857142857142857,2.555106930946615,21,1т,автобус,NA,NA,2,TRUE
3_425,0,вечірній пік,15,1.348399724926484,12,3т,автобус,NA,NA,2,TRUE
3_425,0,день,18.75,5.315072906367325,4,3т,автобус,NA,NA,2,FALSE
3_425,0,ранковий пік,14.7,5.457919831665621,10,3т,автобус,NA,NA,2,TRUE
3_425,1,вечірній пік,14.8,1.3165611772087666,10,3т,автобус,NA,NA,2,TRUE
3_425,1,день,16.4,2.8809720581775866,5,3т,автобус,NA,NA,2,FALSE
3_425,1,ранковий пік,15.636363636363637,6.168836637044739,11,3т,автобус,NA,NA,2,TRUE
3_459,0,вечір/ніч,32.25,8.99536917900909,4,35к,автобус,7,727,3,FALSE
3_459,0,вечірній пік,33.6,10.876580344942983,5,35к,автобус,7,727,3,TRUE
3_459,0,день,35.166666666666664,6.991336630343865,12,35к,автобус,7,727,3,FALSE
3_459,0,ранковий пік,34.2,13.007690033207279,5,35к,автобус,7,727,3,TRUE
3_459,1,вечір/ніч,32.5,9.46924847422786,4,35к,автобус,7,727,3,FALSE
3_459,1,вечірній пік,33,10.816653826391969,5,35к,автобус,7,727,3,TRUE
3_459,1,день,35.416666666666664,8.659816640231146,12,35к,автобус,7,727,3,FALSE
3_459,1,ранковий пік,34,13.152946437965905,5,35к,автобус,7,727,3,TRUE
3_460,0,вечір/ніч,30,5,7,33т,автобус,31,3819,3,FALSE
3_460,0,вечірній пік,23.75,5.8248237251071755,8,33т,автобус,31,3819,3,TRUE
3_460,0,день,29.285714285714285,8.109145562773046,14,33т,автобус,31,3819,3,FALSE
3_460,0,ранковий пік,20,0,9,33т,автобус,31,3819,3,TRUE
3_460,1,вечір/ніч,28.571428571428573,6.267831705280087,7,33т,автобус,31,3819,3,FALSE
3_460,1,вечірній пік,23.125,4.580626906564522,8,33т,автобус,31,3819,3,TRUE
3_460,1,день,32.30769230769231,3.8812501290309243,13,33т,автобус,31,3819,3,FALSE
3_460,1,ранковий пік,20.555555555555557,1.6666666666666667,9,33т,автобус,31,3819,3,TRUE
3_49,0,вечір/ніч,21.5,5.816642788871716,10,21,автобус,30,4139,6,FALSE
3_49,0,вечірній пік,17.7,3.622460796505909,10,21,автобус,30,4139,6,TRUE
3_49,0,день,27.125,5.818075283115543,16,21,автобус,30,4139,6,FALSE
3_49,0,ранковий пік,17.4,3.134042472944842,10,21,автобус,30,4139,6,TRUE
